product_id,date,stake,gross_revenue,free_bets,jackpot_contribution,vat,monthly_revenue
product_1,2027-06-23,2398.812918983398,983.1808512317509,330.6853055352072,55.558670360240384,196.6361702463502,400.3007050899532
product_1,2027-07-23,1696.4373413363373,236.41255589317666,330.15135985066905,229.3117986665208,47.28251117863533,-370.33311380264854
product_1,2027-08-22,2060.185713300016,223.27877512260645,41.08583373821367,290.35801045350917,44.65575502452129,-152.82082409363767
product_1,2027-09-21,2181.779109909681,889.4879089158507,312.3317844271319,114.58189189586876,177.89758178317015,284.67665080967987
product_1,2027-10-21,1822.7490487822206,270.7776961722777,307.5064840194333,232.3901341913364,54.15553923445554,-323.2744612729475
product_1,2027-11-20,3575.6170141645225,1116.0246335338252,20.975611715818133,290.54663327831514,223.20492670676504,581.297461832927
product_1,2027-12-20,4194.856766618299,910.8242774898275,489.98516467942534,180.56447689089663,182.1648554979655,58.10978042154005
product_1,2028-01-19,3329.690632828986,1329.309966569743,405.8848940450688,196.9435821994508,265.86199331394863,460.61949701127475
product_1,2028-02-18,1512.3829854648002,355.8743067871567,464.04182016302485,67.38468355315558,71.17486135743134,-246.72705828645508
product_1,2028-03-19,2488.6680953500536,678.9851908636135,219.7024948472261,183.88187474835766,135.79703817272272,139.60378309530702
product_1,2028-04-18,4772.303350978831,936.6937891916614,60.750688150459034,59.241146957981194,187.3387578383323,629.3631962448889
product_1,2028-05-18,4547.699600837078,1629.5513900550477,142.95339461958005,244.78408169058517,325.91027801100955,915.903635733873
product_1,2028-06-17,4445.479985453744,1949.8130185642717,459.46326681977723,75.67230605200848,389.9626037128544,1024.7148419796315
product_1,2028-07-17,4020.167714985113,1142.5951788653,420.9992764450308,218.54720314848396,228.51903577306004,274.5296634987253
product_1,2028-08-16,4105.789785998899,1488.2040070451742,88.71438473485344,163.5080756690815,297.64080140903485,938.3407452322044
product_1,2028-09-15,4938.678958098033,2345.651383642412,21.586867898505837,49.444444718831136,469.1302767284824,1805.4897942965927
product_1,2028-10-15,1526.9150938182477,596.095382327969,408.8926649284725,64.05340989320158,119.2190764655938,3.930231040701088
product_1,2028-11-14,3023.410771807316,1319.0573134927677,366.4007723831253,162.6711616475545,263.81146269855356,526.1739167635343
product_1,2028-12-14,3361.390761835092,1019.6584546178364,148.7742256594103,169.50659785770483,203.9316909235673,497.44594017715394
product_1,2029-01-13,3755.5412082003627,1687.4742002524208,318.14567698962406,228.3364611129474,337.4948400504842,803.4972220993653
product_1,2029-02-12,1640.286539818292,466.8632590391521,4.6658099135466475,74.0036593564869,93.37265180783044,294.8211379612881
product_1,2029-03-14,3905.8468604520194,1940.1277999023946,49.589049793607956,120.44829475838648,388.02555998047893,1382.0648953699213
product_1,2029-04-13,4200.283874796638,762.8314218859288,277.5424746511431,219.92138880890244,152.56628437718575,112.80127404869745
product_1,2029-05-13,3463.941801040716,606.9168752496425,177.6922843428697,235.13753534561917,121.38337504992852,72.70368051122516
product_1,2029-06-12,3216.9060565280665,328.41987584460554,380.49538001404693,10.593406482071721,65.68397516892111,-128.3528858204342
product_1,2029-07-12,3982.9351309249287,720.880287657086,479.0367400596901,110.38222539062534,144.1760575314172,-12.714735324646625
product_1,2029-08-11,2307.726465352316,368.20980418598776,152.80210774510743,262.99522854846015,73.64196083719756,-121.22949294477738
product_1,2029-09-10,4985.337350508989,1232.9926386445875,224.30531547727128,216.6212814608211,246.5985277289175,545.4675139775776
product_1,2029-10-10,4544.783121860299,1532.58146439682,195.76284908891466,123.78655225458712,306.516292879364,906.515770173954
product_1,2029-11-09,3782.4725859872274,383.1164561417886,309.7946687299203,106.64790313240722,76.62329122835773,-109.94940694889667
product_1,2029-12-09,4176.789325108337,573.0398572101349,294.10113347419525,144.29186696583713,114.60797144202698,20.03888532807551
product_1,2030-01-08,3569.3021036209097,449.5230388482655,289.99189371406567,168.44537638785712,89.90460776965311,-98.81883902331039
product_1,2030-02-07,3242.640377664684,1107.0214278177912,338.2339686131811,241.49669990423092,221.40428556355823,305.8864737368209
product_1,2030-03-09,2079.2828805128574,894.1327337171391,249.12784113172683,23.11748374029935,178.82654674342783,443.0608621016852
product_1,2030-04-08,1234.203716975917,288.42764181377544,392.4484885557338,212.30428042227473,57.68552836275509,-374.0106555269882
product_1,2030-05-08,4154.459858689626,1275.0353983205325,220.09949897774527,44.23575801188518,255.00707966410653,755.6930616667955
product_1,2030-06-07,2312.771014437246,632.7920653602702,44.30021483980862,66.18358581336338,126.55841307205404,395.74985163504414
product_1,2030-07-07,3392.9011762549553,1337.703015877308,499.1737556964748,279.9339994030673,267.5406031754616,291.0546576023042
product_1,2030-08-06,3570.260798140766,958.6122442016516,318.0886823541164,235.6954854240696,191.72244884033034,213.1056275831353
product_1,2030-09-05,1473.3447636935493,388.9069655079183,419.9011428178086,115.1498855799132,77.78139310158366,-223.92545599138714
product_1,2030-10-05,3287.489084908746,1101.6630518021814,92.23812656681967,108.67063249568652,220.3326103604363,680.4216823792389
product_1,2030-11-04,2338.0451549677286,258.3041504805712,12.095881945677622,249.50911310273204,51.66083009611424,-54.96167466395272
product_1,2030-12-04,2092.2832398912497,642.8153318071292,149.36278679438652,282.20377353460213,128.56306636142583,82.68570511671467
product_1,2031-01-03,2037.187035463095,553.8352189903709,436.3651252423009,252.58007003754258,110.76704379807418,-245.87702008754678
product_1,2031-02-02,1744.4056713851091,734.4947838212919,229.09344336894634,144.89066162560655,146.89895676425837,213.6117220624806
product_1,2031-03-04,1533.9198896637752,202.8464950020023,363.9696534868826,148.93834570658993,40.56929900040046,-350.63080319187065
product_1,2031-04-03,2747.4028104607182,1076.441464107598,382.7564494955549,47.67245030080607,215.2882928215196,430.72427148971747
product_1,2031-05-03,3440.900597910565,530.3860368466261,375.6875430145228,197.08654688014187,106.07720736932522,-148.46526041736382
product_1,2031-06-02,4826.458484333832,615.7750496758953,28.52736057562716,84.65612240796004,123.15500993517907,379.436556757129
product_1,2031-07-02,2046.8227349436238,406.89100189021934,453.12729026051835,74.86385995485183,81.37820037804387,-202.4783487031947
product_1,2031-08-01,2087.798904514524,842.9682345980355,224.86992122527,233.01316708655438,168.5936469196071,216.49149936660396
product_1,2031-08-31,1261.464630257541,372.1679892463236,16.806800091641318,18.795961036606357,74.43359784926473,262.1316302688112
product_1,2031-09-30,4625.749813377644,720.2206811221312,266.21034113760857,123.32868078021197,144.04413622442624,186.63752297988438
product_1,2031-10-30,2389.373305035371,1098.9524405698705,10.91169838774475,199.13690585267673,219.7904881139741,669.113348215475
product_1,2031-11-29,4853.577736854202,1572.8857033432027,468.4112310165459,15.677363785807131,314.5771406686406,774.219967872209
product_1,2031-12-29,2675.173276296646,545.904195630484,365.41048249036487,294.389127149174,109.1808391260968,-223.0762531351517
product_1,2032-01-28,2026.1202497769912,732.7865877522653,99.04881637987006,169.59907637148297,146.55731755045306,317.5813774504592
product_1,2032-02-27,2855.729946753345,1395.8868859683894,304.26363634823326,104.85191162604563,279.1773771936779,707.5939608004325
product_1,2032-03-28,1456.3831395517336,233.74764646726433,112.65846497561755,75.2899984020894,46.749529293452866,-0.950346203895478
product_1,2032-04-27,4402.464231364551,1428.5517236326534,261.6954556871832,34.430661560765245,285.7103447265307,846.7152616581744
product_1,2032-05-27,4440.55877339774,1727.9356355996968,33.83418095000079,212.3505291689306,345.5871271199394,1136.1637983608261
product_1,2032-06-26,3174.152869370584,421.17878321803414,229.15032076432823,145.4088861390141,84.23575664360683,-37.61618032891502
product_1,2032-07-26,1663.0981606531032,795.4253555889973,424.98768574033096,200.7067011987325,159.08507111779946,10.645897532134342
product_1,2032-08-25,2849.182244002429,754.1962523100932,325.4867335754771,163.62956082207165,150.83925046201864,114.2407074505258
product_1,2032-09-24,1249.0924235275425,380.97451259948167,403.2018086164197,137.77196327908743,76.19490251989633,-236.1941618159218
product_1,2032-10-24,1207.8263102170736,500.6576295681638,100.6818910679872,77.58625046641163,100.13152591363277,222.25796212013225
product_1,2032-11-23,1658.8254137291835,384.9901980149468,378.3757528443175,155.8157578511812,76.99803960298937,-226.19935228354123
product_1,2032-12-23,1819.5250966028502,820.8460527604769,439.7909274757646,261.17352751380207,164.1692105520954,-44.28761278118512
product_1,2033-01-22,1955.184845526157,548.4210155317475,492.49482807043756,231.6037428929971,109.6842031063495,-285.3617585380367
product_1,2033-02-21,1108.6696849022392,139.78310994900352,231.96568840616638,272.766061758468,27.956621989800706,-392.9052622054316
product_1,2033-03-23,3154.8071918108567,943.6817113890771,52.73684997831529,197.03403141728822,188.73634227781542,505.1744877156582
product_1,2033-04-22,4288.412642400902,1081.4004520871608,387.8059254626637,289.3429961702435,216.28009041743218,187.97144003682143
product_1,2033-05-22,1815.0658365107565,561.4576775772151,143.56897904228776,237.8563257101518,112.29153551544303,67.74083730933253
product_1,2033-06-21,3310.37346352463,1171.319264543596,398.957079807947,118.79114179873646,234.26385290871923,419.30719002819336
product_1,2033-07-21,4660.360273628173,1459.6786504071915,78.977411417674,208.76973545064072,291.9357300814383,879.9957734574384
product_1,2033-08-20,4173.045401753017,946.0488841505884,428.5896284993765,271.8429764297299,189.20977683011768,56.406502391364256
product_1,2033-09-19,2107.6179495112356,1039.9167988008544,70.35576402437921,60.60470052074699,207.98335976017088,700.9729744955573
product_1,2033-10-19,1736.8993569521044,794.7979966689979,327.14627616248094,45.63128496668186,158.9595993337996,263.06083620603556
product_1,2033-11-18,2761.2936734733958,955.7367849177072,41.73204249469165,264.72491052220164,191.14735698354144,458.1324749172724
product_1,2033-12-18,4214.414141766141,1273.1016426075857,483.5633076295852,125.32829378252991,254.62032852151717,409.5897126739534
product_1,2034-01-17,4936.441276145992,1812.5032681176417,317.3356366269707,49.7864685887355,362.50065362352836,1082.8805092784073
product_1,2034-02-16,4527.711033218576,1226.9910139559915,81.11670289123968,3.782255992727712,245.39820279119832,896.693852280826
product_1,2034-03-18,3239.0227345535304,1007.2060199554691,359.67681118457926,267.0774159053406,201.44120399109383,179.01058887445535
product_1,2034-04-17,1317.6263385721181,517.2982507554225,93.70597204879111,257.4531159471492,103.4596501510845,62.67951260839769
product_1,2034-05-17,4276.254055446625,1352.6540007115195,355.12139931165575,94.30503395512451,270.5308001423039,632.6967673024353
product_1,2034-06-16,2884.6715957312585,1236.528207905185,229.63259858660695,107.33947959763253,247.30564158103698,652.2504881399084
product_1,2034-07-16,2976.8497890011995,1283.914423843374,167.60402368543637,52.12847794072314,256.7828847686748,807.3990374485395
product_1,2034-08-15,3848.056081323123,1656.1698019130079,50.318739261766666,71.96223382678342,331.2339603826016,1202.6548684418563
product_1,2034-09-14,1567.8879590439756,375.0020557733748,225.17548945270633,224.64790108899194,75.00041115467496,-149.82174592299842
product_1,2034-10-14,3604.5903395266964,1255.736280300231,176.1874733048272,252.43426592542798,251.14725606004623,575.9672850099298
product_1,2034-11-13,2885.1486695926583,1418.4601906816758,317.0710691478684,37.87942246935082,283.69203813633516,779.8176609281213
product_1,2034-12-13,3704.710248301736,852.237495923718,343.1635983430487,20.892344448721722,170.4474991847436,317.734053947204
product_1,2035-01-12,1699.5257487038375,751.6915771246344,113.58977851175744,251.112337572882,150.3383154249269,236.65114561506803
product_1,2035-02-11,2117.104353817642,756.1296716921208,347.0752867549155,153.79642594351589,151.22593433842417,104.03202465526527
product_1,2035-03-13,2221.242706786925,411.05817874011296,16.59467728121311,91.18392037221714,82.2116357480226,221.06794533866008
product_1,2035-04-12,3612.651162125132,1717.1723133307219,435.602241131526,229.81943296059077,343.4344626661444,708.3161765724608
product_1,2035-05-12,4153.789373013195,1520.261827410437,130.1434287830015,272.15850921174894,304.0523654820874,813.9075239335991
product_1,2035-06-11,3682.9292476233363,1193.9182013200693,55.494734606740536,134.11666314192763,238.78364026401388,765.5231633073872
product_1,2035-07-11,2841.433084807705,1266.7831660881643,273.32411009389426,114.1201646911229,253.35663321763286,625.9822580855143
product_1,2035-08-10,4907.201314042637,708.0514278292545,211.27421415597232,12.607402551421586,141.61028556585092,342.55952555600965
product_1,2035-09-09,3959.616483067721,1850.0540678290681,140.01866477524473,257.50250303973627,370.01081356581363,1082.5220864482735
product_1,2035-10-09,2168.872921847591,1007.0251888312556,376.98095179839197,241.47203305243158,201.40503776625113,187.16716621418092
product_1,2035-11-08,1072.026222401818,520.0658022335472,363.3354960351616,91.42532861584,104.01316044670943,-38.708182864163874
product_1,2035-12-08,4317.578659435388,917.9538333255297,436.37691978306395,33.77411712358111,183.59076666510595,264.21202975377867
product_1,2036-01-07,3814.743909843183,1206.5248793213816,48.26723509772041,72.56814847765169,241.30497586427634,844.3845198817331
product_1,2036-02-06,1049.6161451092592,301.7721844555519,150.6326303800002,179.50724528932764,60.35443689111038,-88.72212810488632
product_1,2036-03-07,2188.951230834469,481.4984463970447,371.5965993658017,14.442850793506034,96.29968927940894,-0.8406930416719831
product_1,2036-04-06,4611.579980767949,2033.2712066664355,333.90234161320325,177.96647103221528,406.65424133328713,1114.7481526877295
product_1,2036-05-06,4569.209992558609,795.646002545974,39.484581095414306,71.85305097286144,159.12920050919482,525.1791699685035
product_2,2020-01-01,4178.3131148007615,475.7766035428384,291.40341754174483,298.631254857393,95.15532070856769,-209.4133895648671
product_2,2020-01-31,4422.7843753501575,1364.7751759732894,31.82045464332117,249.41205431571294,272.9550351946579,810.5876318195972
product_2,2020-03-01,3395.914032708842,495.7124342852311,46.9286424116781,272.8880458309777,99.14248685704622,76.75325918552907
product_2,2020-03-31,3676.801051752314,1587.3291355480944,439.48945014113366,171.53170561449667,317.4658271096189,658.8421526828453
product_2,2020-04-30,3069.785407020165,835.5064538959591,158.47329389555964,130.37878825761354,167.10129077919183,379.5530809635941
product_2,2020-05-30,4095.5186229206256,1395.6273108099626,446.26164497742303,133.01400431375632,279.1254621619925,537.2261993567909
product_2,2020-06-29,3428.3583148750163,1208.5752310420296,295.84858115316274,210.7901319256549,241.71504620840594,460.221471754806
product_2,2020-07-29,1949.733873499225,594.5625924039423,52.11240140417384,115.35339829344376,118.91251848078846,308.1842742255362
product_2,2020-08-28,2950.6682744850577,1064.865799644639,475.26552629310174,180.19531996450675,212.97315992892783,196.43179345810273
product_2,2020-09-27,3974.375664706239,1202.274169160406,317.0520156881657,21.27966484013203,240.45483383208122,623.487654800027
product_2,2020-10-27,2017.566323367388,493.7816782795422,236.2466775032568,13.694623650715121,98.75633565590844,145.08404146966183
product_2,2020-11-26,1560.0963902132708,328.75243995916765,485.7663454505253,99.40410213091523,65.75048799183354,-322.16849561410646
product_2,2020-12-26,2928.16423244833,522.4989466470288,305.3900355378841,84.20496465479229,104.49978932940576,28.404157124946636
product_2,2021-01-25,1827.9703137537072,560.5088032541602,2.7528995802104106,2.2992097947675982,112.10176065083203,443.3549332283501
product_2,2021-02-24,1876.275236407431,215.18727688371558,54.01287706534569,101.65819480162548,43.03745537674312,16.47874964000129
product_2,2021-03-26,4210.342718319252,1384.442607885662,256.33386297820823,88.0466469624365,276.8885215771324,763.1735763678851
product_2,2021-04-25,4727.014877731266,1223.3798904176454,43.54638339788575,185.1199548353404,244.6759780835291,750.03757410089
product_2,2021-05-25,1455.3535739064057,346.5040512592982,253.70596935890444,262.26675740555277,69.30081025185964,-238.76948575701866
product_2,2021-06-24,2974.1863213604747,1132.8779985307922,496.40841949953517,39.44673596939449,226.57559970615844,370.44724335570413
product_2,2021-07-24,2098.9261020780777,541.167019938781,210.91408926941568,123.30632257966373,108.2334039877562,98.71320410194535
product_2,2021-08-23,4630.44401022622,1785.5596736936393,303.9526070453519,92.81181535883462,357.1119347387279,1031.683316550725
product_2,2021-09-22,4295.161536885179,2070.3718234198022,410.59914127511325,0.46953155744187125,414.0743646839605,1245.2287859032867
product_2,2021-10-22,3545.605480733628,427.0829035535696,128.80361016686092,17.857410104331507,85.41658071071393,195.00530257166324
product_2,2021-11-21,3415.181811797551,1279.4499350691967,57.24381903295256,115.15166491349385,255.88998701383935,851.164464108911
product_2,2021-12-21,2824.946035822168,699.5165519148943,60.51250024259652,125.68433705624263,139.90331038297887,373.4164042330763
product_2,2022-01-20,4004.7121912336725,514.2173230543109,40.090007040951726,106.43138755079526,102.84346461086218,264.8524638517017
product_2,2022-02-19,4766.9028464757,1751.4986257432708,339.3349783362824,108.5759972513595,350.2997251486542,953.2879250069748
product_2,2022-03-21,3374.6431648341536,351.13996885577586,318.0480232047711,273.98608427287104,70.22799377115517,-311.12213239302145
product_2,2022-04-20,3450.2938733792766,1550.8361490247364,361.9865277330469,36.16752492110707,310.1672298049473,842.5148665656352
product_2,2022-05-20,4609.813229143367,583.4988079968942,266.9837362738819,42.6411371380373,116.69976159937886,157.17417298559616
product_2,2022-06-19,1046.8264429236162,281.4012936208883,147.5203538270781,145.8001481392809,56.280258724177656,-68.19946706964839
product_2,2022-07-19,3308.799546938203,388.76948374955725,61.501647561872815,167.5927189351276,77.75389674991146,81.92122050264538
